block_id;X0;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77
36;125.0;142.9;96.25;53.6;131.9;179.60000000000002;155.8;140.9;185.1;133.35;286.54999999999995;156.15;265.6;153.25;175.85;245.45;276.45000000000005;197.95;234.8;125.4;106.30000000000001;199.25;200.15;177.2;55.7;132.1;96.44999999999999;163.39999999999998;70.5;243.2;127.5;122.4;220.9;285.75;178.25;197.0;121.60000000000001;71.6;38.7;71.4;168.25;132.54999999999998;45.7;77.6;63.75;45.7;135.35;61.849999999999994;75.65;143.4;157.45;63.55;153.25;107.35;141.1;180.15;96.44999999999999;120.30000000000001;234.99999999999997;139.2;115.4;200.60000000000002;106.5;229.7;130.5;79.5;93.5;243.54999999999998;153.20000000000002;168.25;173.2;582.25;366.04999999999995;425.75;682.55;488.65;322.09999999999997;325.04999999999995
37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;119.85000000000001;199.75;199.75;79.9;79.9;0.0;199.75;119.85000000000001;79.9;239.70000000000002;119.85000000000001;0.0;0.0;159.8;39.95;79.9;0.0;79.9;39.95;119.85000000000001;0.0;39.95;79.9;79.9;79.9;159.8;39.95;79.9;39.95;199.75;0.0;39.95;39.95;159.8;79.9;119.85000000000001;39.95;79.9;159.8;119.85000000000001;0.0;39.95;39.95;119.85000000000001;119.85000000000001;0.0;119.85000000000001;119.85000000000001;159.8
38;399.6;549.45;249.75;549.45;499.5;499.5;349.65000000000003;499.5;299.70000000000005;449.55;249.75;399.6;299.70000000000005;49.95;149.85000000000002;149.85000000000002;49.95;99.9;249.75;249.75;249.75;99.9;299.70000000000005;99.9;49.95;49.95;149.85000000000002;99.9;49.95;0.0;99.9;0.0;49.95;49.95;49.95;49.95;49.95;0.0;49.95;49.95;49.95;0.0;0.0;359.55;399.5;399.5;319.6;409.5;219.75;579.3000000000001;359.55;459.45000000000005;209.75;199.75;489.45000000000005;169.8;1148.8000000000002;169.8;159.8;429.50000000000006;209.75;279.70000000000005;219.75;279.70000000000005;379.6;359.6;359.6;269.70000000000005;169.8;339.6;319.65000000000003;319.65000000000003;129.85000000000002;89.9;39.95;169.8;219.75;339.6
39;558.6500000000001;510.00000000000006;376.0;538.6;781.5000000000001;689.45;499.6;370.25;404.6;287.0;616.6500000000001;547.7;576.45;468.5;838.0500000000001;579.5;366.65;445.75;816.1500000000001;468.50000000000006;389.1;263.1;258.45000000000005;310.25;542.9000000000001;1122.8500000000001;852.1500000000001;947.75;958.1000000000001;432.6500000000001;833.5;877.25;1153.75;969.8000000000001;1209.85;734.1500000000001;461.6000000000001;625.8;825.4000000000001;688.5500000000001;390.0;496.7500000000001;690.8;550.85;614.0000000000001;479.0;505.20000000000005;394.3;919.55;642.75;564.8;547.1;294.25;591.75;628.0;508.90000000000003;483.90000000000003;470.05;390.0;480.1;648.85;638.25;651.3;586.6500000000001;432.25;493.75;424.9;778.2;1009.8500000000001;463.00000000000006;269.05;613.8000000000001;516.7;251.15;566.4000000000001;431.5;618.2;788.1500000000001
40;3.95;15.8;7.9;15.8;7.9;23.700000000000003;7.9;11.850000000000001;3.95;0.0;15.8;3.95;19.75;7.9;7.9;3.95;3.95;7.9;11.850000000000001;11.850000000000001;3.95;3.95;7.9;19.75;15.8;3.95;3.95;19.75;7.9;19.75;11.850000000000001;19.75;15.8;11.850000000000001;15.8;7.9;15.8;7.9;0.0;11.850000000000001;11.850000000000001;0.0;7.9;0.0;7.9;0.0;0.0;15.8;19.75;11.850000000000001;7.9;7.9;0.0;3.95;15.8;0.0;7.9;0.0;0.0;3.95;0.0;11.850000000000001;3.95;3.95;11.850000000000001;0.0;0.0;0.0;3.95;7.9;0.0;0.0;0.0;3.95;0.0;0.0;0.0;3.95
41;159.4;174.5;324.25;109.64999999999999;404.9;89.6;149.5;54.7;189.35;84.65;114.35;249.25;174.25;104.45;254.45;179.2;244.05;39.6;54.7;169.55;29.700000000000003;224.5;54.7;174.25;59.650000000000006;119.55000000000001;139.6;239.35;458.65;439.1;249.5;274.25;314.1;229.2;234.4;249.25;204.45;154.7;184.64999999999998;289.09999999999997;124.5;119.8;184.65;179.7;169.55;134.64999999999998;89.85;234.4;224.5;349.25;159.65;104.69999999999999;129.7;79.7;249.5;199.5;79.7;199.5;64.85;4.95;99.75;149.75;124.75;119.8;184.65;0.0;89.85;59.9;29.95;214.6;119.8;69.8;34.9;29.95;94.8;119.8;89.85;124.75
42;209.35000000000002;256.95;312.25;264.85;272.75;339.7;296.45;731.5;1055.75;1339.8000000000002;1071.3000000000002;544.3000000000001;610.95;359.45;2868.3500000000004;2092.15;1107.1;1227.4;1454.3500000000001;1167.9;1019.75;987.2500000000001;923.55;752.4000000000001;704.75;1147.2000000000003;1176.05;743.1500000000001;1047.8500000000001;919.6500000000001;1190.05;1215.5500000000002;1681.45;1190.2500000000002;1055.75;1008.8000000000001;892.45;541.7;892.9000000000001;996.0500000000001;840.4000000000001;656.7;689.2;682.2;705.0;801.3500000000001;634.1000000000001;833.2;861.9500000000002;773.95;993.2;753.95;809.5000000000001;1029.45;901.2500000000001;705.9;865.6999999999999;565.85;698.45;546.3;701.9500000000002;1017.6;538.4000000000001;545.85;857.8000000000001;701.9500000000002;518.45;765.6;590.0000000000001;829.6500000000001;593.95;629.5;617.2;509.65;816.95;855.3000000000001;1070.65;885.3500000000001
43;249.5;129.8;159.65;209.55;89.85000000000001;199.75;159.8;209.4;239.4;59.85;299.40000000000003;129.8;199.75;279.5;129.8;129.65;39.8;219.5;269.55;369.35;59.85;199.75;79.9;99.80000000000001;139.75;229.45;269.55;59.85;329.40000000000003;419.4;79.75;179.55;189.5;159.65;69.8;229.6;119.75;299.5;239.5;189.6;139.6;229.60000000000002;149.6;189.64999999999998;189.65;159.7;39.95;139.75;99.80000000000001;239.65;19.9;119.65;89.7;119.69999999999999;119.75;179.7;229.6;139.75;259.34999999999997;109.85000000000001;29.95;49.900000000000006;89.8;119.7;99.65;129.75;89.64999999999999;279.55;269.35;189.6;99.7;59.85;49.849999999999994;69.9;149.5;359.3;149.6;219.35000000000002
44;197.49;147.64;245.43;249.39000000000001;163.62;193.53;193.53;75.8;117.72999999999999;133.71;185.60999999999999;195.57999999999998;157.61;127.69999999999999;153.65;4819.610000000001;2099.71;1818.64;1493.59;769.74;785.72;797.74;759.77;686.0200000000001;590.28;765.7800000000001;682.06;542.48;496.59000000000003;440.73;522.54;468.59000000000003;602.3000000000001;687.9300000000001;520.49;540.4300000000001;199.4;271.24;195.44;245.29;195.44;195.44;271.24;400.97999999999996;269.32;323.4;201.57999999999998;227.52999999999997;714.9200000000001;415.43;1142.5;339.37;459.02;504.90999999999997;149.68;219.47000000000003;311.25;830.73;501.07;421.05000000000007;499.03000000000003;1026.43;914.97;598.98;445.08000000000004;365.06;449.3;704.69;541.21;645.0;335.28;255.52;269.45000000000005;188.61;773.84;539.05;946.6000000000001;682.77
45;6.95;27.8;13.9;13.9;34.75;20.85;6.95;27.8;34.75;48.65;0.0;27.8;20.85;27.8;0.0;6.95;20.85;62.550000000000004;13.9;13.9;13.9;27.8;27.8;20.85;13.9;20.85;27.8;6.95;34.75;6.95;48.65;13.9;13.9;41.7;6.95;0.0;20.85;13.9;13.9;27.8;6.95;6.95;6.95;27.8;0.0;0.0;6.95;27.8;34.75;6.95;6.95;6.95;0.0;20.85;13.9;20.85;20.85;6.95;27.8;13.9;0.0;27.8;6.95;6.95;20.85;0.0;20.85;27.8;6.95;34.75;13.9;34.75;20.85;0.0;6.95;6.95;48.65;41.7
46;22.95;45.9;68.85;22.95;68.85;22.95;45.9;45.9;22.95;45.9;68.85;91.8;22.95;68.85;22.95;22.95;91.8;0.0;0.0;45.9;22.95;22.95;22.95;45.9;0.0;68.85;68.85;68.85;91.8;22.95;45.9;45.9;45.9;0.0;114.75;45.9;22.95;91.8;45.9;0.0;45.9;45.9;22.95;22.95;0.0;22.95;45.9;45.9;45.9;0.0;91.8;0.0;22.95;45.9;68.85;45.9;68.85;68.85;22.95;45.9;49.75;82.64999999999999;128.54999999999998;131.6;95.65;109.44999999999999;42.849999999999994;132.39999999999998;178.29999999999998;72.7;141.55;198.2;118.6;32.9;112.5;175.25;277.79999999999995;195.15
47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;239.6;1377.7;898.5;868.55;1257.8999999999999;1377.7;1287.85;748.75;928.4499999999999;628.9499999999999;718.8;539.1;898.5;778.6999999999999;599.0;539.1;449.25;718.8;239.6;479.2;928.4499999999999;329.45;329.45;239.6;179.7;389.34999999999997;778.6999999999999;479.2;419.3;179.7;329.45;509.15;419.3;419.3;389.34999999999997;599.0;359.4;239.6;569.05;359.4;329.45;509.15
48;187.5;81.85;79.75;111.8;189.60000000000002;177.55;79.75;47.849999999999994;109.7;63.8;139.65;65.9;47.849999999999994;155.6;63.8;145.64999999999998;109.7;79.75;63.8;63.8;63.8;31.9;47.849999999999994;121.65;63.8;47.849999999999994;31.9;77.8;31.9;157.54999999999998;303.15;269.25;384.9;406.85;175.5;161.54999999999998;125.64999999999999;17.95;193.55;213.39999999999998;53.849999999999994;179.54999999999998;51.849999999999994;125.7;127.69999999999999;92.75;287.3;230.4;205.5;161.6;294.29999999999995;184.54999999999998;222.45;361.20000000000005;291.29999999999995;315.19999999999993;278.34999999999997;117.69999999999999;201.54999999999998;160.55;239.34999999999997;250.4;190.5;138.64999999999998;188.5;190.5;131.64999999999998;140.64999999999998;167.55;84.8;140.64999999999998;180.5;131.64999999999998;110.69999999999999;197.5;101.69999999999999;268.35;199.5
49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;181.65;129.75;259.5;103.8;233.54999999999998;77.85;129.75;285.45;77.85;51.9;51.9;103.8;103.8;25.95;77.85;51.9;51.9;103.8;129.75;25.95;103.8;77.85;0.0;207.6;25.95;25.95;25.95;51.9;38.9;77.75;51.849999999999994;25.95;77.8;77.75;25.95;103.75;90.75;129.7;129.7;116.75;38.9;220.5;207.55;77.8;116.69999999999999;181.45
50;255.56;121.79;173.64999999999998;317.37;283.4;225.58999999999997;75.86;127.74000000000001;125.75000000000001;11.98;139.76;143.72;169.61;113.81;175.66;227.56;67.86;103.78;241.42999999999998;71.86;135.76;149.71;113.75;103.74;77.83;205.55;141.70999999999998;249.48999999999998;99.8;189.58999999999997;83.82;135.74;117.75;199.64;73.85;149.64999999999998;105.77000000000001;29.93;65.85;149.39;135.44;159.6;129.35;155.49999999999997;141.47;203.14;107.5;175.38;235.3;237.02999999999997;89.64999999999999;165.19;275.09999999999997;321.04;197.29;295.1;115.6;468.99999999999994;249.25;227.34999999999997;173.45;368.95;205.25;179.49999999999997;227.34999999999997;257.14;308.98999999999995;361.05;251.33999999999997;211.23999999999998;255.2;255.08999999999997;177.24999999999997;238.89999999999998;378.65;254.79999999999998;562.05;414.14
52;337.34999999999997;217.54999999999998;129.75;113.75;315.3;295.4;217.54999999999998;165.64999999999998;35.9;123.69999999999999;191.6;191.6;165.64999999999998;129.75;129.75;113.75;91.69999999999999;243.49999999999997;87.8;51.9;0.0;71.8;25.95;129.75;0.0;237.45;25.95;0.0;129.75;51.9;25.95;35.9;77.85;0.0;51.9;25.95;61.849999999999994;155.7;0.0;0.0;0.0;77.85;51.9;81.6;57.75;15.9;15.9;33.9;95.65;137.7;59.85;137.7;59.85;203.39999999999998;67.8;117.6;15.9;15.9;33.8;207.5;33.9;113.64999999999999;129.55;41.85;91.65;85.69999999999999;111.75;41.85;57.75;0.0;33.9;93.75;101.69999999999999;67.8;69.7;73.65;47.7;55.65
53;0.0;0.0;0.0;25.95;25.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.95;51.9;0.0;25.95;25.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.75;191.39999999999998;271.15;271.15;360.9;233.29999999999998;223.29999999999998;207.35;111.64999999999999;111.64999999999999;95.69999999999999;159.5;63.8;201.39999999999998;153.54999999999998;73.8;79.75;143.54999999999998;111.64999999999999;191.39999999999998;95.69999999999999;95.69999999999999;63.8;203.39999999999998;299.25;462.8;684.25;422.9;287.25;363.05;183.5;382.94999999999993;307.19999999999993;215.35;263.3;319.15;223.39999999999998;99.75;173.49999999999997;219.4;231.4;219.4;163.55;275.25;259.29999999999995;249.34999999999997;131.65;287.2;163.55
54;215.6;541.05;365.35;323.4;481.15;836.55;602.9;463.2;447.2;235.6;443.2;527.0;367.29999999999995;327.35;578.95;503.1;153.7;608.9;329.4;317.45;379.3;563.0;387.29999999999995;245.54999999999998;495.1;435.24999999999994;107.8;313.4;267.5;131.75;173.64999999999998;133.75;157.7;235.54999999999998;221.6;241.55;353.29999999999995;297.45;443.2;337.35;371.3;383.29999999999995;215.6;193.64999999999998;81.85;243.54999999999998;255.5;321.4;497.09999999999997;309.45;309.44999999999993;243.54999999999998;345.34999999999997;417.25;411.25;419.2;241.54999999999998;227.54999999999998;141.75;167.7;397.3;347.34999999999997;157.7;223.6;197.64999999999998;225.54999999999998;269.49999999999994;255.5;325.4;229.54999999999998;171.64999999999998;199.6;25.95;131.75;187.64999999999998;325.4;247.54999999999998;563.0
55;;;;;;;;;;;;;;;;;;;;;;;;;233.1;259.0;103.6;129.5;103.6;51.8;129.5;90.64999999999999;155.39999999999998;116.55;142.45;168.35;90.64999999999999;64.75;25.9;103.6;38.849999999999994;116.55;77.69999999999999;77.69999999999999;90.64999999999999;103.6;181.29999999999998;77.69999999999999;77.69999999999999;155.39999999999998;129.5;77.69999999999999;77.69999999999999;90.64999999999999;90.64999999999999;90.64999999999999;77.69999999999999;90.64999999999999;103.6;77.69999999999999;181.29999999999998;64.75;90.64999999999999;90.64999999999999;51.8;38.849999999999994;77.69999999999999;116.55;155.39999999999998;207.2;77.69999999999999;129.5;90.64999999999999;38.849999999999994;142.45;129.5;51.8;25.9
56;0.0;0.0;29.95;0.0;0.0;29.95;0.0;0.0;0.0;89.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.849999999999998;19.9;49.75;29.849999999999998;0.0;19.9;9.95;29.849999999999998;9.95;0.0;29.849999999999998;0.0;19.9;9.95;9.95;29.849999999999998;19.9;9.95;19.9;0.0;19.9;39.9;9.95;9.95;9.95;9.95;29.95;19.9;39.8;9.95;29.849999999999998;29.95;9.95;9.95;19.9;0.0;9.95;9.95;9.95;9.95;19.9;0.0;19.9;9.95;55.8;321.34999999999997;165.64999999999998;129.75;247.39999999999998;164.45;138.5;213.3;200.15;135.45;223.09999999999997;388.9
57;239.6;29.95;149.75;119.8;329.45;239.6;149.75;89.85;239.6;239.6;149.75;179.7;179.7;179.7;389.34999999999997;509.15;59.9;389.34999999999997;89.85;89.85;209.65;299.5;359.4;89.85;59.9;119.8;239.6;119.8;209.65;149.75;209.65;209.65;0.0;29.95;89.85;119.8;59.9;59.9;59.9;29.95;29.95;59.9;29.95;89.85;119.8;0.0;29.95;29.95;59.9;89.85;29.95;29.95;0.0;29.95;59.9;149.75;29.95;59.9;0.0;0.0;0.0;59.9;149.75;0.0;0.0;0.0;149.75;0.0;59.9;0.0;149.75;29.95;0.0;29.95;0.0;29.95;29.95;59.9
58;721.8;574.25;506.44999999999993;538.35;598.15;673.9499999999999;466.54999999999995;518.4;450.59999999999997;482.49999999999994;342.95;594.15;777.6;374.84999999999997;482.49999999999994;15188.4;6092.9;5024.25;4968.45;4214.799999999999;2954.7499999999995;2791.25;2053.6;1937.95;1630.9499999999998;1583.05;1136.45;1052.7;992.9;319.0;721.75;307.04999999999995;769.6;941.05;1355.75;1515.25;47.849999999999994;19.95;19.95;39.9;0.0;15.95;39.9;19.95;0.0;99.75;0.0;0.0;19.95;19.95;0.0;0.0;19.95;0.0;19.95;19.95;19.95;69.85;0.0;0.0;19.95;0.0;39.9;0.0;0.0;0.0;19.95;29.95;39.9;0.0;19.95;29.95;0.0;0.0;0.0;0.0;0.0;29.95
59;846.3500000000001;786.3;662.4000000000001;622.5;722.25;442.85;447.0;682.55;662.45;546.65;434.84999999999997;921.75;650.3499999999999;502.65;674.3;698.2;498.85;490.75;674.3499999999999;546.6999999999999;738.3;686.3;566.7;419.15;287.34999999999997;375.05;566.65;554.7;646.3499999999999;542.75;630.85;850.4000000000001;1673.2;998.3000000000001;770.6500000000001;470.9;439.15;339.2;934.5;1521.6000000000001;850.4000000000001;1249.9500000000003;878.55;954.5;523.1;658.9;463.25;714.7500000000001;798.6;798.7500000000001;754.8;559.1;932.4499999999999;1268.85;978.1;926.3500000000001;812.6500000000001;805.4499999999998;775.8500000000001;881.5000000000001;627.8;951.15;390.19999999999993;349.29999999999995;772.6;474.2;603.5;741.3499999999999;463.09999999999997;351.29999999999995;498.0;331.35;259.5;355.35;593.75;336.29999999999995;179.75;311.34999999999997
60;394.95;399.8;389.05;243.2;918.3;931.1999999999999;1110.6999999999998;980.0;849.45;725.9;626.0999999999999;1359.8999999999999;1032.85;838.45;972.95;1080.85;763.65;758.8;670.0;720.9000000000001;626.0999999999999;607.25;569.25;901.3;613.15;993.95;749.8499999999999;907.2499999999999;576.1999999999999;626.1;896.3;630.05;937.15;1053.85;677.0;797.4999999999999;555.3999999999999;536.3499999999999;500.45;567.3;734.7499999999999;740.8;606.15;319.0;307.1;358.0;368.9;678.0;442.6499999999999;484.5;374.8;529.5;305.09999999999997;629.0;360.0;495.49999999999994;427.74999999999994;437.65;514.3499999999999;338.85;447.65;752.8;505.45000000000005;621.2;487.5499999999999;472.59999999999997;446.69999999999993;812.6500000000001;394.79999999999995;554.4;648.0999999999999;628.1999999999999;403.74999999999994;684.9499999999999;657.9999999999999;758.65;1366.85;1674.6500000000003
61;1818.45;1178.95;1278.9;2138.05;2817.55;2617.75;1778.4500000000003;1838.2;1418.7500000000002;2278.1;2398.0;2897.55;1778.4500000000003;1758.5000000000002;779.35;1039.1000000000001;1059.0500000000002;559.5000000000001;359.70000000000005;519.45;719.2500000000001;499.55000000000007;639.45;239.8;459.6;399.54999999999995;479.55;419.65000000000003;459.6;419.65000000000003;559.5000000000001;359.70000000000005;799.3000000000001;519.5000000000001;199.8;279.7;759.3500000000001;499.55;379.65000000000003;199.8;59.95;679.4000000000001;399.65000000000003;59.95;299.75;239.8;499.55;19.95;39.9;259.7;139.85;119.9;179.85000000000002;239.75;119.9;399.59999999999997;179.85000000000002;99.85;179.85000000000002;119.9;119.9;59.900000000000006;139.85;759.3000000000001;159.8;0.0;299.7;239.8;239.8;159.85000000000002;139.85;0.0;139.85;119.9;0.0;1019.1500000000001;539.5500000000001;259.75
62;129.75;259.5;77.85;311.4;467.09999999999997;181.65;103.8;207.6;285.45;25.95;285.45;207.6;103.8;181.65;155.7;267.55;129.75;137.8;77.85;163.75;103.8;129.75;155.7;51.9;77.85;25.95;103.8;129.75;0.0;25.95;111.85;103.8;137.8;181.65;163.75;51.9;25.95;77.85;51.9;0.0;0.0;51.9;0.0;25.95;51.9;25.95;77.85;85.9;0.0;51.9;25.95;51.9;0.0;85.9;111.85;137.8;51.9;0.0;0.0;181.34999999999997;155.39999999999998;64.75;103.6;77.69999999999999;155.45;0.0;38.9;64.75;25.95;77.8;171.75;64.75;0.0;158.75;72.9;25.9;85.75;52.849999999999994
63;333.74999999999994;499.15;466.2;447.34999999999997;317.84999999999997;349.65;476.2;473.24999999999994;281.95;375.54999999999995;1036.9;2071.3999999999996;2362.7;3318.2;3686.8999999999996;4070.3499999999995;2114.35;2213.1000000000004;2025.45;1827.0;1432.05;1707.3000000000002;1782.1999999999998;1677.4499999999998;1460.8999999999996;2321.5499999999997;2413.6;2049.5;1620.6;1504.85;1907.85;3116.5999999999995;3108.7;2338.7;2380.45;1988.6999999999998;1913.8999999999999;1358.35;1555.95;1802.2;2083.4;1570.8;1779.4;1468.95;1622.75;1579.85;1838.3500000000001;2247.1499999999996;2377.8999999999996;2082.5499999999997;2437.65;1230.7500000000002;1916.0500000000002;2432.85;1915.05;1923.9999999999998;1614.85;1072.2;1204.9;1515.1;1831.3500000000001;2136.5499999999997;1648.8000000000002;1601.8999999999999;2386.9999999999995;2743.0499999999997;2247.2999999999997;3527.1;2109.5999999999995;2553.55;2296.1499999999996;2324.1499999999996;1978.7999999999997;2113.5499999999997;3490.15;4158.5;3177.9999999999995;3327.4999999999995
64;;;;;;;;;;;;;;;;;;;;;;0.0;639.2;878.9000000000001;958.8000000000001;799.0;719.1;279.65000000000003;359.55;639.2;519.35;239.70000000000002;519.35;439.45000000000005;359.55;399.5;399.5;199.75;375.35;311.4;399.20000000000005;479.1;255.35;423.35;303.35;167.7;311.55;247.6;367.45000000000005;295.3;231.5;159.5;367.45000000000005;367.3;239.55;239.55;367.45000000000005;351.5;159.65;215.7;191.70000000000002;151.75;319.45000000000005;151.75;351.5;119.85000000000001;135.8;359.40000000000003;359.40000000000003;231.65;231.65;255.65;71.85;311.4;159.65;151.75;191.70000000000002;95.85000000000001
65;0.0;259.0;530.9499999999999;401.45;349.65;453.25;220.14999999999998;336.7;310.79999999999995;284.9;168.35;220.14999999999998;388.5;233.1;233.1;142.45;103.6;142.45;220.14999999999998;155.39999999999998;77.69999999999999;116.55;38.849999999999994;103.6;38.849999999999994;129.5;77.69999999999999;181.29999999999998;90.64999999999999;90.64999999999999;116.55;129.5;246.04999999999998;77.69999999999999;77.69999999999999;168.35;25.9;25.9;77.69999999999999;90.64999999999999;116.55;90.64999999999999;129.5;77.69999999999999;194.25;103.6;64.75;129.5;103.6;168.35;90.64999999999999;142.45;77.69999999999999;120.6;90.64999999999999;142.45;142.45;94.7;51.8;146.5;77.69999999999999;146.5;77.69999999999999;51.8;116.55;77.69999999999999;449.1;1995.3000000000002;1608.7500000000002;1350.15;1013.5500000000001;1336.1000000000001;478.30000000000007;729.85;943.3000000000001;544.1500000000001;345.5;491.25000000000006
66;319.8;195.60000000000002;133.5;139.45;133.5;163.25;145.4;121.6;89.25;17.85;201.55;293.40000000000003;115.65;103.75;129.45;199.4;397.35;937.2;761.3000000000001;1013.1000000000001;593.4000000000001;761.1500000000001;233.65000000000003;315.7;233.65000000000003;297.65000000000003;333.55;397.35;71.8;319.55;351.45;173.7;451.34999999999997;267.45000000000005;399.45;195.60000000000002;221.5;613.4000000000001;197.5;103.75;569.4;215.8;495.4;719.1;499.5;659.6;480.20000000000005;304.6;356.70000000000005;235.10000000000002;338.85;436.95;668.7;385.3;306.05;416.85;325.8;331.0;532.3;221.3;230.60000000000002;202.3;206.8;226.1;212.95;270.8;229.15;324.35;113.05;336.95;318.4;422.6;177.05;352.65000000000003;526.1;260.55;402.30000000000007;468.55
67;51.9;103.8;129.75;51.9;51.9;103.8;25.95;51.9;25.95;51.9;25.95;25.95;77.85;77.85;51.9;103.8;51.9;51.9;25.95;0.0;51.9;51.9;0.0;0.0;103.8;77.85;25.95;51.9;51.9;0.0;77.85;25.95;25.95;0.0;25.95;51.9;25.95;51.9;51.9;25.95;51.9;51.9;0.0;0.0;0.0;0.0;0.0;25.95;0.0;0.0;25.95;51.9;0.0;0.0;0.0;0.0;25.95;0.0;25.95;77.85;103.8;129.75;129.75;103.8;77.85;77.85;25.95;155.7;25.95;155.7;51.9;77.85;77.85;25.95;77.85;77.85;25.95;77.85
